series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	10.13889	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	14.30556	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-64	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	14.73061	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	16.56036	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	18.48261	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	11.08427	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	15.63314	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	14.23264	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	8.37221	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-24	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	15.1371	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	7.19963	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	20-24	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	9.37935	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	11.20735	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2001.0	12.33955	Float						Statistics Sweden based on The Swedish Time-Use Survey 2000		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	13.125	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	20-64	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	10.625	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	20-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	11.13255	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	4.87697	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	10.14152	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	11.2452	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	12.99445	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	15.17256	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	13.63728	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	8.1511	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	752	Sweden	2011.0	12.49712	Float						Statistics Sweden based on The Swedish Time Use Survey 2010/11		['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
