series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2001.0	1.66667	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	16+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2001.0	2.91667	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	16+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	0.55417	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	0.97083	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	55-64	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	2.08333	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	15+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	1.45833	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	65+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	1.10833	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	15-24	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	2.6375	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	15+	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	5.83333	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	1.3875	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	45-54	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	1.45833	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	45-54	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	2.6375	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	55-64	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	578	Norway	2011.0	1.17917	Float						Statistics Norway based on Time Use Survey		['']	C	PERCENT	65+	RURAL	FEMALE	G
