series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Age	Reporting Type
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2000.0	52.78867	Float						Rapport de l'enquête sur les objectives de la fin de decennie sur l'enfance (MICS-II-2000). Dakar, Senegal, Novembre 2000 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2005.0	46.10396	Float						Enquête démographique et de santé au Sénégal 2005. Demographic and Health Surveys. Calverton, Maryland, USA : Centre de Recherche pour le Développement Humain [Sénégal] et ORC Macro, 2006 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2011.0	60.69321	Float						Enquête démographique et de santé à indicateurs multiples au Sénégal (EDS-MICS) 2010-2011. Demographic and Health Surveys and MICS. Calverton, Maryland, USA: ANSD et ICF International, 2012 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2012.0	16.00101	Float						Rapport final SMART 2012. Dakar, Senegal: CLM, 2013 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2013.0	33.59621	Float						Enquête démographique et de santé continue (EDS-Continue 2012-2013). Demographic and Health Surveys. Calverton, Maryland, USA: ANSD et ICF International., 2013 (and additional analysis).		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2014.0	31.47851	Float						Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2014). Rockville, Maryland, USA : ANSD et ICF International, 2015 (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2015.0	24.83059	Float						Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue 2015).  Octobre 2016 (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2016.0	23.51787	Float						Sénégal : Enquête Démographique et de Santé Continue (EDS-Continue) 2016. August 2017 (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2017.0	23.53968	Float						Enquête Démographique et de Santé Continue du Sénégal, Cinquième Phase 2017 : Rapport de synthèse. Rockville, Maryland, USA : ANSD et ICF (and additional analysis)		['']	CA	NUM_TH	<5Y	G
SH_STA_OVRWGTN	Children moderately or severely overweight (thousands)	686	Senegal	2019.0	66.48561	Float						Enquete Nationale de Securite Alimentaire, Nutrition et Resilience, Senegal 2019		['']	CA	NUM_TH	<5Y	G
