series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2000.0	0.51	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2000.0	5.17	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2000.0	3.08	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2001.0	0.86	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2001.0	5.13	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2001.0	3.22	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2002.0	0.7	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2002.0	5.5	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2002.0	3.31	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2003.0	0.3	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2003.0	5.8	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2003.0	3.4	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2004.0	2.7	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2004.0	4.6	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2004.0	0.3	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2005.0	0.3	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2005.0	7.5	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2005.0	4.3	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2006.0	0.7	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2006.0	8.6	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2006.0	5	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2007.0	7.9	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2007.0	4.7	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2007.0	0.8	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2008.0	0.4	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2008.0	9.1	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	191	Croatia	2008.0	5.2	Float						ADM-IR - Croatian Institute of Public Health		"[""Coverage of occupational injuries: Compensated injuries | Type of rate: Incidence rate (per 100'000 workers employed) | Time period for occurrence of death: Deaths occurring within 1 day""]"	C	PER_100000_EMP	BOTHSEX	_T	G
