series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	1	World	1			Region								M	Male	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	10.0	25.0	4.0	23.0	27.0	27.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	1	World	1			Region								_T	Both sexes	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	14.0	25.0	5.0	32.0	30.0	30.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	1	World	1			Region								F	Female	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	4.0	0.0	1.0	9.0	3.0	3.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	202	Sub-Saharan Africa	3	2	Africa	Region								M	Male	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	7.0	0.0	0.0	1.0	2.0	2.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	202	Sub-Saharan Africa	3	2	Africa	Region								_T	Both sexes	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	7.0	0.0	0.0	1.0	2.0	2.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	202	Sub-Saharan Africa	3	2	Africa	Region								F	Female	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	419	Latin America and the Caribbean	3	19	Americas	Region								_T	Both sexes	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	0.0	1.0	3.0	6.0	12.0	12.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	419	Latin America and the Caribbean	3	19	Americas	Region								M	Male	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	0.0	1.0	2.0	5.0	11.0	11.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	419	Latin America and the Caribbean	3	19	Americas	Region								F	Female	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	0.0	0.0	1.0	1.0	1.0	1.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
VC_VOC_ENFDIS	Number of cases of enforced disappearance of human rights defenders, journalists and trade unionists (Number)	513	Europe and Northern America	2	1	World	Region								_T	Both sexes	[2015, 2016, 2017, 2018, 2019]	2015	2019	5	NUMBER	Number	G	Global	0.0	0.0	0.0	0.0	0.0	0.0			[2015]: Incidents that occurred from 1 Jan to 31 Dec 2015 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2016]: Incidents that occurred from 1 Jan to 31 Dec 2016 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2017]: Incidents that occurred from 1 Jan to 31 Dec 2017 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2018]: Incidents that occurred from 1 Jan to 31 Dec 2018 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020. // [2019]: Incidents that occurred from 1 Jan to 31 Dec 2019 compiled by OHCHR in collaboration with UNESCO and ILO, as of 31 March 2020.	The figures included here concern only verified cases of enforced disappearance of human rights defenders, journalists and trade unionists. OHCHR does not yet collect data on the number of cases of kidnapping, arbitrary detention or torture of human rights defenders, journalists and trade unionists.		G: Global monitoring data
