series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	timeCoverage	geoInfoUrl	age_code	age_desc	location_code	location_desc	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global	47.3	47.7	47.6	46.5	38.8	39.5	38.5	37.2	30.8	30.5	30.5			Data source: European Union Statistics on Income and Living Conditions (EU_SILC); Topics included: Income, material deprivation and work intensity; Official publication: https://ec.europa.eu/eurostat/data/database https://ec.europa.eu/eurostat/documents/3217494/9940483/KS-02-19-165-EN-N.pdf; Methodological documentation: People at risk of poverty and social exclusion (AROPE) , https://ec.europa.eu/eurostat/statistics-explained/index.php/EU_statistics_on_income_and_living_conditions_(EU-SILC)_methodology_-_Europe_2020_target_on_poverty_and_social_exclusion. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	[2010]: Eurostat // [2011-2019]: EUROSTAT		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global	49.8	51.8	52.3	51.5	45.2	43.7	45.6	41.6	33.7	33.9	33.9			Data source: European Union Statistics on Income and Living Conditions (EU_SILC); Topics included: Income, material deprivation and work intensity; Official publication: https://ec.europa.eu/eurostat/data/database https://ec.europa.eu/eurostat/documents/3217494/9940483/KS-02-19-165-EN-N.pdf; Methodological documentation: People at risk of poverty and social exclusion (AROPE) , https://ec.europa.eu/eurostat/statistics-explained/index.php/EU_statistics_on_income_and_living_conditions_(EU-SILC)_methodology_-_Europe_2020_target_on_poverty_and_social_exclusion. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	[2010]: Eurostat // [2011-2019]: EUROSTAT		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global	50.9	50.5	50.9	49.4	41.3	43.0	42.1	40.4	34.6	34.4	34.4			Data source: European Union Statistics on Income and Living Conditions (EU_SILC); Topics included: Income, material deprivation and work intensity; Official publication: https://ec.europa.eu/eurostat/data/database https://ec.europa.eu/eurostat/documents/3217494/9940483/KS-02-19-165-EN-N.pdf; Methodological documentation: People at risk of poverty and social exclusion (AROPE) , https://ec.europa.eu/eurostat/statistics-explained/index.php/EU_statistics_on_income_and_living_conditions_(EU-SILC)_methodology_-_Europe_2020_target_on_poverty_and_social_exclusion. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	[2010]: Eurostat // [2011-2019]: EUROSTAT		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019]	2010	2019	10	PT	Percentage	G	Global	49.2	49.1	49.3	48.0	40.1	41.3	40.4	38.9	32.8	32.5	32.5			Data source: European Union Statistics on Income and Living Conditions (EU_SILC); Topics included: Income, material deprivation and work intensity; Official publication: https://ec.europa.eu/eurostat/data/database https://ec.europa.eu/eurostat/documents/3217494/9940483/KS-02-19-165-EN-N.pdf; Methodological documentation: People at risk of poverty and social exclusion (AROPE) , https://ec.europa.eu/eurostat/statistics-explained/index.php/EU_statistics_on_income_and_living_conditions_(EU-SILC)_methodology_-_Europe_2020_target_on_poverty_and_social_exclusion. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	[2010]: Eurostat // [2011-2019]: EUROSTAT		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2014]	2014	2014	1	PT	Percentage	G	Global					64.8						64.8			Data source: Household living conditions survey 2013/2014; Topics included: Dwelling characteristics, Access to basic services, Durable goods owned by households, Consumption constrains; Overall number of indicators: 16, Offcial publication: https://www.ilo.org/surveyLib/index.php/catalog/2153/download/18083. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	Burundi Institute of Statistics and Economic Studies		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2011, 2013, 2015, 2017]	2011	2017	4	PT	Percentage	G	Global		24.3		20.4		20.9		20.7			20.7			[2011]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2011; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen/casen_informes.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2013]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2013; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2015]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2015; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/CASEN_2015_Situacion_Pobreza.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2017]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2017; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/Resultados_pobreza_Casen_2017.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	Ministerio de Desarrollo Social		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			Y0T17	under 18 years old	_T	All areas	_T	Both sexes	[2011, 2013, 2015, 2017]	2011	2017	4	PT	Percentage	G	Global		26.4		23.4		23.3		22.9			22.9			[2011]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2011; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen/casen_informes.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2013]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2013; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2015]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2015; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/CASEN_2015_Situacion_Pobreza.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2017]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2017; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/Resultados_pobreza_Casen_2017.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	Ministerio de Desarrollo Social		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	All age ranges or no breaks by age	_T	All areas	F	Female	[2011, 2013, 2015, 2017]	2011	2017	4	PT	Percentage	G	Global		23.9		19.8		20.4		20.1			20.1			[2011]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2011; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen/casen_informes.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2013]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2013; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2015]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2015; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/CASEN_2015_Situacion_Pobreza.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2017]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2017; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/Resultados_pobreza_Casen_2017.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	Ministerio de Desarrollo Social		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1			_T	All age ranges or no breaks by age	_T	All areas	M	Male	[2011, 2013, 2015, 2017]	2011	2017	4	PT	Percentage	G	Global		24.7		21.0		21.4		21.3			21.3			[2011]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2011; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen/casen_informes.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2013]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2013; Topics included: Education,Health, Work and social security, Dwelling characteristics; Overall number of indicators: 12; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/documentos/Casen2013_Situacion_Pobreza_Chile.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2015]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2015; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/CASEN_2015_Situacion_Pobreza.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2017]: Data source: the National Socio-Economic Characterization Survey (CASEN) 2017; Topics included: Education,Health, Work and social security, Dwelling characteristics and environment, internet and social cohesion; Overall number of indicators: 15; Official publication: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/docs/Resultados_pobreza_Casen_2017.pdf; Methodological documentation: http://observatorio.ministeriodesarrollosocial.gob.cl/casen-multidimensional/casen/metodologia.php. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	Ministerio de Desarrollo Social		C: Country data
SD_MDP_MUHC	Proportion of population living in multidimensional poverty (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1			_T	All age ranges or no breaks by age	_T	All areas	_T	Both sexes	[2010, 2011, 2012, 2013, 2014, 2015, 2016, 2018]	2010	2018	8	PT	Percentage	G	Global	30.4	29.4	27.0	24.8	21.9	20.2	17.8		19.6		19.6			[2010]: Data source: National Quality of Life Survey 2010; Topics included: Education, health, infrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2011]: Data source: National Quality of Life Survey 2011; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2012]: Data source: National Quality of Life Survey 2012; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2013]: Data source: National Quality of Life Survey 2013; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2014]: Data source: National Quality of Life Survey 2014; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2015]: Data source: National Quality of Life Survey 2015; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2016]: Data source: National Quality of Life Survey 2016; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source. // [2018]: Data source: National Quality of Life Survey 2018; Topics included: Education, health, nfrastructure services, dwelling characteristics, employment, childhood and youth conditions; Overall number of indicators: 15; Official publication: https://www.dane.gov.co/files/investigaciones/condiciones_vida/pobreza/2018/bt_pobreza_multidimensional_18.pdf; Methodological documentation: https://www.dane.gov.co/files/acerca/Normatividad/CONPES-150.pdf. Data are not comparable across countries because they are based on national definitions of poverty and methodologies to produce them also differ. Country data produced with different methodologies should not be compared. For further details, refer to the source.	DANE		C: Country data
