goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,"[2004, 2006, 2008, 2010, 2012, 2014, 2016]",2004,2016,7,TONNES,Tonnes,G,Global,,,,,11897809.0,,13551499.0,,13042680.0,,13553483.0,,13407042.0,,12206169.0,,13328437.0,,13328437.0,,,,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),104,Myanmar,4,35,South-Eastern Asia,Country,96.51752295,21.19332882,MMR,1,1,"[2012, 2013, 2014, 2015, 2016, 2017]",2012,2017,6,TONNES,Tonnes,G,Global,,,,,,,,,,,,,283.0,241.0,293.0,359.0,530.0,784.0,784.0,,,,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,TONNES,Tonnes,G,Global,73043.0,99110.0,116854.0,123915.0,154200.0,192037.0,238833.59375,321728.625,522111.03125,760486.625,918200.0,943195.6875,1322792.125,1415421.625,1723974.75,1207797.75,1626610.0,1668060.0,1668060.0,,,[2005-2017]: Hazardous waste generated during the year includes the import of waste during the year.,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),12,Algeria,4,15,Northern Africa,Country,2.678164227,28.15940032,DZA,1,1,"[2003, 2007]",2003,2007,2,TONNES,Tonnes,G,Global,,,,325000.0,,,,325100.0,,,,,,,,,,,325100.0,,,[2003]: Quantity of hazardous waste in permanent storage.,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,"[2004, 2005, 2006, 2007, 2008, 2009]",2004,2009,6,TONNES,Tonnes,G,Global,,,,,5785.5,9429.79981,10193.90039,8376.09961,9283.29981,8716.59961,,,,,,,,,8716.59961,,,,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,[2014],2014,2014,1,TONNES,Tonnes,G,Global,,,,,,,,,,,,,,,3548.92895,,,,3548.92895,,,"[""Source: 'INVENTORY REPORT CABO VERDE - Final Draft' from the Basel Convention.""]",UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),156,China,4,30,Eastern Asia,Country,104.1403375,32.30955217,CHN,1,1,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2000,2017,18,TONNES,Tonnes,G,Global,8300000.0,9520000.0,10010000.0,11700000.0,9950000.0,11620000.0,10840000.0,10790000.0,13570000.0,14300000.0,15867500.0,34312200.0,34652400.0,31568900.0,36335200.0,39761100.0,53473000.0,69368896.0,69368896.0,,,"[2011]: Statistical coverage has broadened from industrial and daily living sources to the following five parts: industrial, agricultural, urban living, motor vehicles and centralized pollution treatment facilities.",UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,"[2004, 2006, 2008, 2010, 2012, 2014, 2016]",2004,2016,7,TONNES,Tonnes,G,Global,,,,,113298.0,,771116.0,,221145.0,,72553.0,,121419.0,,130239.0,,174325.0,,174325.0,,,,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),192,Cuba,5,29,Caribbean,Country,-79.54460144,22.10030366,CUB,1,1,"[2004, 2005, 2006, 2007, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017]",2004,2017,12,TONNES,Tonnes,G,Global,,,,,613836.0,941389.0,1253673.0,1417308.0,,,660756.0,500651.0,565216.0,496570.0,412100.0,302860.0,230897.0,235098.0,235098.0,,,,UNSTATS / Environment Live,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.4,"By 2020, achieve the environmentally sound management of chemicals and all wastes throughout their life cycle, in accordance with agreed international frameworks, and significantly reduce their release to air, water and soil in order to minimize their adverse impacts on human health and the environment",C120402,12.4.2,III,"UNSD, UNEP","Hazardous waste generated per capita and proportion of hazardous waste treated, by type of treatment",2020.Q1.G.01,['hazardous wastes'],EN_HAZ_GENV,Hazardous waste generated (Tonnes),196,Cyprus,4,145,Western Asia,Country,33.22285964,35.05659437,CYP,1,1,"[2004, 2006, 2008, 2010, 2012, 2014, 2016]",2004,2016,7,TONNES,Tonnes,G,Global,,,,,111117.0,,16961.0,,23786.0,,23770.0,,31069.0,,173050.0,,159080.0,,159080.0,,,,UNSTATS / Environment Live,,C: Country data
