goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2019,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),1,World,1,,,Region,,,,,,[2019],2019,2019,1,NUMBER,Number,G,Global,20.0,20.0,,,,Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),148,Chad,5,17,Middle Africa,Country,18.66618401,15.36279341,TCD,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,"SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes",Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),174,Comoros,5,14,Eastern Africa,Country,43.34234565,-11.66121732,COM,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,"SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes",Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,,Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),202,Sub-Saharan Africa,3,2,Africa,Region,,,,,,[2019],2019,2019,1,NUMBER,Number,G,Global,6.0,6.0,,,,Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),214,Dominican Republic,5,29,Caribbean,Country,-70.49847576,18.89832088,DOM,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,"SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes",Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),276,Germany,4,155,Western Europe,Country,10.3806066,51.08862743,DEU,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,,Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),28,Antigua and Barbuda,5,29,Caribbean,Country,-61.7999755,17.07761471,ATG,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,"SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes",Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),31,Azerbaijan,4,145,Western Asia,Country,50.01064725,40.39229544,AZE,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,"SDG 12.1.1 reporting this year was based on a pilot reporting process, aimed at testing and further improving the methodology and reporting processes",Environment Live / 10YFP,,C: Country data
12,Goal 12,Ensure sustainable consumption and production patterns,12.1,"Implement the 10-Year Framework of Programmes on Sustainable Consumption and Production Patterns, all countries taking action, with developed countries taking the lead, taking into account the development and capabilities of developing countries",C120101,12.1.1,II,UNEP,Number of countries with sustainable consumption and production (SCP) national action plans or SCP mainstreamed as a priority or a target into national policies,2020.Q1.G.01,"['sustainable consumption', 'sustainable production', 'development planning ']",SG_SCP_CORMEC,Countries with coordination mechanism for sustainable consumption and production (1 = YES; 0 = NO),32,Argentina,5,5,South America,Country,-65.14563274,-35.19446255,ARG,1,1,[2019],2019,2019,1,NUMBER,Number,G,Global,1.0,1.0,,,,Environment Live / 10YFP,,C: Country data
