goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2000,value_2001,value_2002,value_2003,value_2004,value_2005,value_2006,value_2007,value_2008,value_2009,value_2010,value_2011,value_2012,value_2013,value_2014,value_2015,value_2016,value_2017,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),1,World,1,,,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,100.0,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),11,Western Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.4759,0.4519,0.45858,0.49238,0.58682,0.64501,0.65511,0.63459,0.70427,0.67516,0.76395,0.86105,0.85564,0.71865,0.78465,0.53198,0.45139,0.51408,0.56778,0.56778,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),13,Central America,4,419,Latin America and the Caribbean,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,2.83836,2.81335,2.75208,2.43819,2.27423,2.32419,2.338,2.20579,2.05682,2.13354,2.23291,2.19716,2.30867,2.29499,2.37567,2.6066,2.6367,2.60054,2.59171,2.59171,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),135,Caucasus and Central Asia,1,,,Group,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.27575,0.29293,0.29655,0.32759,0.37795,0.46284,0.56274,0.65015,0.80386,0.67341,0.72067,0.82795,0.83077,0.80678,0.75829,0.53215,0.45005,0.50516,0.56854,0.56854,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),14,Eastern Africa,4,202,Sub-Saharan Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.15296,0.1662,0.17297,0.16203,0.15843,0.15805,0.16912,0.16921,0.16864,0.19731,0.21181,0.21462,0.22553,0.22593,0.23049,0.22626,0.22848,0.23329,0.22698,0.22698,,,"[2000-2011]: Excluding Mayotte, RĂŠunion, South Sudan. // [2012-2018]: Excluding Mayotte, RĂŠunion.",UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),142,Asia,2,1,World,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,32.05226,30.39417,31.2645,31.9075,32.96506,34.19749,34.94204,35.16789,35.89151,36.75854,38.92603,39.32564,40.45101,40.38804,40.63117,41.49103,40.90522,41.11321,41.06202,41.06202,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),143,Central Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.23914,0.24491,0.25011,0.27834,0.3239,0.3725,0.43959,0.48145,0.59866,0.49071,0.53008,0.62065,0.63421,0.61591,0.58638,0.40952,0.34387,0.38979,0.43752,0.43752,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),145,Western Asia,3,142,Asia,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,4.19786,4.03438,4.05705,4.22865,4.64834,5.42711,5.64741,5.78213,6.73865,6.13772,6.21498,7.15197,7.81812,7.67934,7.18896,5.99172,5.65001,5.80316,6.20294,6.20294,,,,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),15,Northern Africa,3,2,Africa,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,0.85425,0.81425,0.78185,0.85064,0.91894,1.1119,1.16834,1.18208,1.35583,1.13046,1.16165,0.94205,1.10635,0.97005,0.80459,0.64686,0.65077,0.69229,0.72601,0.72601,,,[2000-2011]: Including South Sudan.,UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
17,Goal 17,Strengthen the means of implementation and revitalize the Global Partnership for Sustainable Development,17.11,"Significantly increase the exports of developing countries, in particular with a view to doubling the least developed countries’ share of global exports by 2020",C171101,17.11.1,I,"WTO, ITC, UNCTAD",Developing countries’ and least developed countries’ share of global exports,2020.Q1.G.01,"['means of implementation', 'international trade', 'market access']",TX_EXP_GBMRCH,Developing countriesâ and least developed countriesâ share of global merchandise exports (%),150,Europe,2,1,World,Region,,,,,,"[2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018]",2000,2018,19,PT,Percentage,G,Global,42.26662,44.37732,45.1727,46.21557,45.72167,43.95905,43.29939,43.64855,42.78659,42.07768,39.29655,38.99225,37.57041,38.24294,38.1034,37.59991,38.35112,38.19933,38.38181,38.38181,,,"Including Guadeloupe, Martinique, Mayotte, RĂŠunion.",UNCTADstat. Data compiled by UNCTAD and WTO.,,CA: Country adjusted data
