goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	1	World	1			Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	45.2				45.2				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	88.3				88.3				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				1.6	1.6				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	11	Western Africa	4	202	Sub-Saharan Africa	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	8.7				8.7				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	_T	Both sexes	[2019]	2019	2019	1	PT	Percentage	G	Global				16.4	16.4				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	8.7				8.7				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	99.8				99.8				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	13	Central America	4	419	Latin America and the Caribbean	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	67.2				67.2				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	_T	Both sexes	[2017]	2017	2017	1	PT	Percentage	G	Global		36.2			36.2				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
1	Goal 1	End poverty in all its forms everywhere	1.3	Implement nationally appropriate social protection systems and measures for all, including floors, and by 2030 achieve substantial coverage of the poor and the vulnerable	C010301	1.3.1	II	ILO	Proportion of population covered by social protection floors/systems, by sex, distinguishing children, unemployed persons, older persons, persons with disabilities, pregnant women, newborns, work-injury victims and the poor and the vulnerable	2020.Q1.G.01	['poverty', 'standard of living', 'basic needs', 'social welfare']	SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	14	Eastern Africa	4	202	Sub-Saharan Africa	Region						_T	Both sexes	[2016]	2016	2016	1	PT	Percentage	G	Global	11.1				11.1				ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		E: Estimated data
