goal_code	goal_labelEN	goal_descEN	target_code	target_descEN	indicator_code	indicator_reference	indicator_tier	indicator_custodians	indicator_descEN	series_release	series_tags	series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years	unitsCode	unitsDesc	reportingTypeCode	reportingTypeDesc	value_2006	value_2007	value_2008	value_2009	value_2010	value_2011	value_2012	value_2013	value_2014	value_2015	value_2016	value_2017	value_2018	value_2019	latest_value	basePeriod	valueDetails	footnotes	sources	timeDetails	nature
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	[2007, 2009, 2013]	2007	2013	3	PT	Percentage	G	Global		27.29		31.39				40.91							40.91				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	[2014, 2016]	2014	2016	2	PT	Percentage	G	Global									4.5		15.18				15.18				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	[2006, 2014]	2006	2014	2	PT	Percentage	G	Global	25.26								30.74						30.74				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	[2008, 2013, 2018]	2008	2018	3	PT	Percentage	G	Global			23.5					13.63					16.49		16.49				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	[2013, 2016]	2013	2016	2	PT	Percentage	G	Global								38.7			20.1				20.1				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	[2009, 2016]	2009	2016	2	PT	Percentage	G	Global				36.03							7.19				7.19				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	[2009]	2009	2009	1	PT	Percentage	G	Global				12.69											12.69				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	[2011]	2011	2011	1	PT	Percentage	G	Global						21.35									21.35				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	[2011]	2011	2011	1	PT	Percentage	G	Global						26.11									26.11				World Bank Enterprise Surveys 2019		G: Global monitoring data
9	Goal 9	Build resilient infrastructure, promote inclusive and sustainable industrialization and foster innovation	9.3	Increase the access of small-scale industrial and other enterprises, in particular in developing countries, to financial services, including affordable credit, and their integration into value chains and markets	C090302	9.3.2	II	UNIDO, World Bank	Proportion of small-scale industries with a loan or line of credit	2020.Q1.G.01	['industrialization', 'economic growth']	FC_ACC_SSID	Proportion of small-scale industries with a loan or line of credit (%)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	[2009, 2018]	2009	2018	2	PT	Percentage	G	Global				19.95									4.55		4.55				World Bank Enterprise Surveys 2019		G: Global monitoring data
