goal_code,goal_labelEN,goal_descEN,target_code,target_descEN,indicator_code,indicator_reference,indicator_tier,indicator_custodians,indicator_descEN,series_release,series_tags,series,seriesDescription,geoAreaCode,geoAreaName,level,parentCode,parentName,type,X,Y,ISO3,UN_Member,Country_Profile,years,min_year,max_year,n_years,unitsCode,unitsDesc,reportingTypeCode,reportingTypeDesc,value_2018,latest_value,basePeriod,valueDetails,footnotes,sources,timeDetails,nature
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",1,World,1,,,Region,,,,,,[2018],2018,2018,1,PT,Percentage,G,Global,67.76,67.76,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",100,Bulgaria,4,151,Eastern Europe,Country,25.23763153,42.75731323,BGR,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,80.0,80.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",112,Belarus,4,151,Eastern Europe,Country,28.04940161,53.54193075,BLR,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,50.0,50.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",120,Cameroon,5,17,Middle Africa,Country,12.7419827,5.692387031,CMR,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,50.0,50.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",132,Cabo Verde,5,11,Western Africa,Country,-23.63544151,15.07791834,CPV,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,60.0,60.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",152,Chile,5,5,South America,Country,-71.23029019,-35.2652885,CHL,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,80.0,80.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",170,Colombia,5,5,South America,Country,-73.07446751,3.888209046,COL,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,70.0,70.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",188,Costa Rica,5,13,Central America,Country,-84.19712782,9.970998683,CRI,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,70.0,70.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",191,Croatia,4,39,Southern Europe,Country,17.95874553,45.45172212,HRV,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,100.0,100.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
5,Goal 5,Achieve gender equality and empower all women and girls,5.1,End all forms of discrimination against all women and girls everywhere,C050101,5.1.1,II,"UN Women, World Bank, OECD Development Centre","Whether or not legal frameworks are in place to promote, enforce and monitor equality and non-discrimination on the basis of sex",2020.Q1.G.01,"['laws and regulations', 'gender equality', 'women', 'advancement of women']",SG_LGL_GENEQLFP,"Legal frameworks that promote, enforce and monitor gender equality (percentage of achievement, 0 - 100) -- Area 1: overarching legal frameworks and public life",208,Denmark,4,154,Northern Europe,Country,9.326571283,56.03829721,DNK,1,1,[2018],2018,2018,1,PT,Percentage,G,Global,80.0,80.0,,,"[""Data are derived from an assessment of country's legal frameworks completed by National Statistical Offices and/or National Womenâs Machinery, and legal practitioners/researchers on gender equality, using a questionnaire. ""]",UN Women,,G: Global monitoring data
