series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	years	min_year	max_year	n_years
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	1	World	1			Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y15T49	15 to 49 years old	F	Female	[2001, 2016]	2001	2016	2
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	Y15T49	15 to 49 years old	F	Female	[2002, 2011, 2017]	2002	2017	3
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	112	Belarus	4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1	Y15T49	15 to 49 years old	F	Female	[2012]	2012	2012	1
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	116	Cambodia	4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1	Y15T49	15 to 49 years old	F	Female	[2000, 2006, 2011, 2014]	2000	2014	4
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	Y15T49	15 to 49 years old	F	Female	[2006, 2013]	2006	2013	2
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	Y15T49	15 to 49 years old	F	Female	[2004, 2011, 2014]	2004	2014	3
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	132	Cabo Verde	5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1	Y15T49	15 to 49 years old	F	Female	[2005]	2005	2005	1
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	140	Central African Republic	5	17	Middle Africa	Country	20.93559492	7.003720791	CAF	1	1	Y15T49	15 to 49 years old	F	Female	[2011]	2011	2011	1
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	143	Central Asia	3	142	Asia	Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	Y15T49	15 to 49 years old	F	Female	[2000, 2007, 2016]	2000	2016	3
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	145	Western Asia	3	142	Asia	Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	Y15T49	15 to 49 years old	F	Female	[2004, 2010, 2015]	2004	2015	3
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	15	Northern Africa	3	2	Africa	Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	150	Europe	2	1	World	Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	Y15T49	15 to 49 years old	F	Female	[2001]	2001	2001	1
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2016]	2000	2016	4
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	174	Comoros	5	14	Eastern Africa	Country	43.34234565	-11.66121732	COM	1	1	Y15T49	15 to 49 years old	F	Female	[2012]	2012	2012	1
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	178	Congo	5	11	Western Africa	Country	15.22052612	-0.840544119	COG	1	1	Y15T49	15 to 49 years old	F	Female	[2005, 2012, 2015]	2005	2015	3
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	Y15T49	15 to 49 years old	F	Female	[2007, 2010, 2014]	2007	2014	3
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	Y15T49	15 to 49 years old	F	Female	[2011]	2011	2011	1
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	192	Cuba	5	29	Caribbean	Country	-79.54460144	22.10030366	CUB	1	1	Y15T49	15 to 49 years old	F	Female	[2011, 2014]	2011	2014	2
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	199	Least Developed Countries (LDC)	1			Group						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	202	Sub-Saharan Africa	3	2	Africa	Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	Y15T49	15 to 49 years old	F	Female	[2005, 2008]	2005	2008	2
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	204	Benin	5	11	Western Africa	Country	2.339933594	9.65401646	BEN	1	1	Y15T49	15 to 49 years old	F	Female	[2001, 2006, 2012, 2014, 2018]	2001	2018	5
SH_FPL_MTMM	Proportion of women of reproductive age (aged 15-49 years) who have their need for family planning satisfied with modern methods (% of women aged 15-49 years)	21	Northern America	3	19	Americas	Region						Y15T49	15 to 49 years old	F	Female	[2000, 2005, 2010, 2015, 2019]	2000	2019	5
