series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	years	min_year	max_year	n_years
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	1	World	1			Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	135	Caucasus and Central Asia	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	199	Least Developed Countries (LDC)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	202	Sub-Saharan Africa	3	2	Africa	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	34	Southern Asia	3	142	Asia	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	35	South-Eastern Asia	3	142	Asia	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	419	Latin America and the Caribbean	3	19	Americas	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	432	Landlocked developing countries (LLDCs)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	485	Western Asia (exc. Armenia, Azerbaijan, Cyprus, Israel and Georgia)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	513	Europe and Northern America	2	1	World	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	514	Developed Regions	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	515	Developing Regions	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	518	Eastern Asia (excluding Japan)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	53	Australia and New Zealand	3	9	Oceania	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	543	Oceania (exc. Australia and New Zealand)	3	9	Oceania	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	62	Central and Southern Asia	2	1	World	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	722	Small island developing States (SIDS)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	738	Sub-Saharan Africa (inc. Sudan)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	746	Northern Africa (exc. Sudan)	1			Group						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	747	Northern Africa and Western Asia	2	1	World	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	753	Eastern and South-Eastern Asia	2	1	World	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
SG_NHR_INTEXST	Proportion of countries that applied for accreditation as independent National Human Rights Institutions in compliance with the Paris Principles (%)	9	Oceania	2	1	World	Region						[2000, 2005, 2010, 2015, 2016, 2017, 2018, 2019]	2000	2019	8
