series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	1	World	45.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				1			Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	100	Bulgaria	88.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	104	Myanmar	1.6						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	11	Western Africa	8.7						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	116	Cambodia	16.4						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	120	Cameroon	8.7						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	124	Canada	99.8						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	13	Central America	67.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	419	Latin America and the Caribbean	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	132	Cabo Verde	36.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	11	Western Africa	Country	-23.63544151	15.07791834	CPV	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	14	Eastern Africa	11.1						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	142	Asia	39.7						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				2	1	World	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	143	Central Asia	59.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		To interpret with caution: estimates based on reported data coverage below 40% of the population	E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	142	Asia	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	144	Sri Lanka	30.4						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	144	Sri Lanka	31.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	145	Western Asia	54.9						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		To interpret with caution: estimates based on reported data coverage below 40% of the population	E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	142	Asia	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	15	Northern Africa	39.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	2	Africa	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	150	Europe	89.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				2	1	World	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	151	Eastern Europe	83.6						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	150	Europe	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	152	Chile	69.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	152	Chile	57.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	154	Northern Europe	94.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	150	Europe	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	155	Western Europe	99.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	150	Europe	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	156	China	63.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	156	China	67.4						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	156	China	78.5						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	17	Middle Africa	14.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	170	Colombia	40.8						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	170	Colombia	28.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	5	South America	Country	-73.07446751	3.888209046	COL	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	18	Southern Africa	43.7						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	202	Sub-Saharan Africa	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	180	Democratic Republic of the Congo	14.1						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	184	Cook Islands	86.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	188	Costa Rica	72.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	188	Costa Rica	78.4						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	196	Cyprus	61.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	145	Western Asia	Country	33.22285964	35.05659437	CYP	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	202	Sub-Saharan Africa	12.9						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	2	Africa	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	203	Czechia	88.8						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	208	Denmark	89.5						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	21	Northern America	78.5						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	19	Americas	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	214	Dominican Republic	75.2						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	29	Caribbean	Country	-70.49847576	18.89832088	DOM	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	218	Ecuador	31.7						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	222	El Salvador	20.4						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	222	El Salvador	20.7						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	231	Ethiopia	11.6						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				5	14	Eastern Africa	Country	39.63505296	8.631223181	ETH	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	233	Estonia	98.4						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	24	Angola	9.9						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	242	Fiji	30.5						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	246	Finland	100.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	250	France	100.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	262	Djibouti	12.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	14	Eastern Africa	Country	42.18274707	11.56004161	DJI	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	268	Georgia	28.6						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	268	Georgia	39.9						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	270	Gambia	6.1						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				5	11	Western Africa	Country	-15.39944785	13.45295927	GMB	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	275	State of Palestine	16.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	276	Germany	99.5						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	288	Ghana	18.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				5	11	Western Africa	Country	-1.205623522	7.964825185	GHA	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	29	Caribbean	65.1						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)		To interpret with caution: estimates based on reported data coverage below 40% of the population	E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	419	Latin America and the Caribbean	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	296	Kiribati	4.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	57	Micronesia	Country	-157.5643005	1.768837732	KIR	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	30	Eastern Asia	64.1						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				3	142	Asia	Region					
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	31	Azerbaijan	40.3						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2016				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	31	Azerbaijan	31.5						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				4	145	Western Asia	Country	50.01064725	40.39229544	AZE	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	32	Argentina	67.0						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2017				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
SI_COV_BENFTS	[ILO] Proportion of population covered by at least one social protection benefit, by sex (%)	32	Argentina	65.6						ILO estimates based on country data compled through the ILO Social Security Inquiry (SSI)			E	Estimated data	PT	Percentage	_T	Both sexes	G	Global	2019				5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1
