series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	location_code	location_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	14.0						World Development Indicators database, World Bank		Source: Eurostat.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2000				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	16.0						World Development Indicators database, World Bank		Source: Eurostat.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2001				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	14.0						World Development Indicators database, World Bank		Source: Eurostat.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2002				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	18.4						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2005				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	22.0						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2006				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	21.4						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2007				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	21.8						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2008				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	20.7						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2009				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	22.2						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2010				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	21.2						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2011				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	21.0						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2012				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	21.8						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2013				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	22.0						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2014				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	22.9						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2015				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	100	Bulgaria	23.4						World Development Indicators database, World Bank		Source: Eurostat. Poverty line is relative. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2016				4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	104	Myanmar	48.2						World Development Indicators database, World Bank		Source: Ministry of Planning and Finance and World Bank. An analysis of Poverty in Myanmar. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2005				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	104	Myanmar	42.4						World Development Indicators database, World Bank		Source: Ministry of Planning and Finance and World Bank. An analysis of Poverty in Myanmar. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2010				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	104	Myanmar	32.1						World Development Indicators database, World Bank		Source: Ministry of Planning and Finance and World Bank. An analysis of Poverty in Myanmar. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	108	Burundi	67.1						World Development Indicators database, World Bank		Source: ECVMB 2014. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2006				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	108	Burundi	64.9						World Development Indicators database, World Bank		Source: ECVMB 2013/2014. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2013				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	108	Burundi	27.6						World Development Indicators database, World Bank		Source: ECVMB 2014. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	U	Urban	G	Global	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	108	Burundi	64.9						World Development Indicators database, World Bank		Source: ECVMB 2014. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	108	Burundi	68.8						World Development Indicators database, World Bank		Source: ECVMB 2014. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	R	Rural	G	Global	2014				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	112	Belarus	37.9						World Development Indicators database, World Bank		Source: Social conditions and living standards of the population in the Republic of Belarus. National Statistical Committee of the Republic of Belarus. The welfare measure used is consumption per adult equivalent. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	U	Urban	G	Global	2000				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	112	Belarus	50.8						World Development Indicators database, World Bank		Source: Social conditions and living standards of the population in the Republic of Belarus. National Statistical Committee of the Republic of Belarus. The welfare measure used is consumption per adult equivalent. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	R	Rural	G	Global	2000				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	112	Belarus	41.9						World Development Indicators database, World Bank		Source: Social conditions and living standards of the population in the Republic of Belarus. National Statistical Committee of the Republic of Belarus. The welfare measure used is consumption per adult equivalent. Poverty line is absolute. Government estimate.	CA	Country adjusted data	PT	Percentage	_T	All areas	G	Global	2000				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
