series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.7						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2000				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	2.8						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2000				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	2.2						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	_T	Both sexes	G	Global	2000				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.5						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2005				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	2.3						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2005				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.9						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	_T	Both sexes	G	Global	2005				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.4						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2010				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.9						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	M	Male	G	Global	2010				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.6						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	_T	Both sexes	G	Global	2010				1			Region					
SH_STA_POISN	Mortality rate attributed to unintentional poisonings, by sex (deaths per 100,000 population)	1	World	1.3						Global Health Estimates 2016: Deaths by Cause, Age, Sex, by Country and by Region, 2000-2016. Geneva, World Health Organization, 2018			_X	Data nature not available	PER_100000_POP	Per 100,000 population	F	Female	G	Global	2015				1			Region					
