series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	age_code	age_desc	sex_code	sex_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	104	Myanmar	7.6						UNICEF and ILO calculations		These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.	CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	F	Female	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	104	Myanmar	8.1						UNICEF and ILO calculations		These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.	CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	_T	Both sexes	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	104	Myanmar	8.7						UNICEF and ILO calculations		These estimates differ from published national estimates of child labour from the same source due to different treatment of hazardous working conditions and different hourly thresholds.	CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	M	Male	G	Global	2015				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	108	Burundi	19.44047						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	F	Female	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	108	Burundi	21.53599						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	M	Male	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	108	Burundi	20.47946						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	_T	Both sexes	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	112	Belarus	1.00098						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T14	5 to 14 years old	F	Female	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	112	Belarus	0.93657						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T14	5 to 14 years old	M	Male	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	112	Belarus	0.96879						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T14	5 to 14 years old	_T	Both sexes	G	Global	2012				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SL_TLF_CHLDEA	Proportion of children engaged in economic activity, by sex and age  (%)	116	Cambodia	12.2						UNICEF and ILO calculations			CA	Country adjusted data	PT	Percentage	Y5T17	5 to 17 years old	F	Female	G	Global	2012				4	35	South-Eastern Asia	Country	104.922836	12.71163737	KHM	1	1
