series	seriesDescription	geoAreaCode	geoAreaName	value	time_detail	timeCoverage	upperBound	lowerBound	basePeriod	source	geoInfoUrl	footnotes	nature_code	nature_desc	units_code	units_desc	educationLevel_code	educationLevel_desc	reportingType_code	reportingType_desc	timePeriod	value_detail	lowerBound_detail	upperBound_detail	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	87.8655507561733						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2015				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	88.9083696750868						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2015				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	79.2970037400363						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2015				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	89.02507966936						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	87.5020576765738						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	78.729544864391						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	77.9498617997685						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	87.125731362899						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	88.3714731924911						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	88.2962600459394						UIS			E	Estimated data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	86.7982917148041						UIS			E	Estimated data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	1	World	77.7698118616946						UIS			E	Estimated data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				1			Region					
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	71.75608						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	66.25261						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	64.41704						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	67.28005						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	104	Myanmar	74.58874						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	34.92845						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	81.70638						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	82.46703						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	35.45476						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2018				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	108	Burundi	35.09638						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2018				5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_1	Primary	G	Global	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2016				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_2	Lower secondary	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
SE_ACC_SANI	Schools with access toÂ access to single-sex basic sanitation, by education level (%)	112	Belarus	100.0						UIS			C	Country data	PT	Percentage	ISCED11_3	Upper secondary	G	Global	2017				4	151	Eastern Europe	Country	28.04940161	53.54193075	BLR	1	1
