series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	1	World	1			Region						Y15T49	15 to 49 years old	F	Female	2017	17.8					DHS, MICS, other national surveys	Based on 106 countries with a population coverage of 50 per cent	E	Estimated data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	Y18T49	18 to 49 years old	F	Female	2012	9.0					calculated by FRA based on available country data from the 2012 FRA Violence against women: an EU-wide Survey 	Women aged 18-74; definition of physical and sexual violence differs from the standard	C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y15T19	15 to 19 years old	F	Female	2016	21.8					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y30T34	30 to 34 years old	F	Female	2016	11.7					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y45T49	45 to 49 years old	F	Female	2016	5.8					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y40T44	40 to 44 years old	F	Female	2016	10.5					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y15T49	15 to 49 years old	F	Female	2016	11.0					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y25T29	25 to 29 years old	F	Female	2016	13.3					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y35T39	35 to 39 years old	F	Female	2016	9.9					DHS		C	Country data	PT	Percentage	G	Global			
VC_VAW_MARR	Proportion of ever-partnered women and girls subjected to physical and/or sexual violence by a current or former intimate partner in the previous 12 months, by age (%)	104	Myanmar	4	35	South-Eastern Asia	Country	96.51752295	21.19332882	MMR	1	1	Y20T24	20 to 24 years old	F	Female	2016	14.0					DHS		C	Country data	PT	Percentage	G	Global			
