series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	20	Andorra	4	39	Southern Europe	Country	1.576257417	42.54548611	AND	1	1	2017	92.86					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	222	El Salvador	5	13	Central America	Country	-88.86862995	13.73603564	SLV	1	1	2017	43.33					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	2017	100.0					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	242	Fiji	4	54	Melanesia	Country	177.9660884	-17.83301566	FJI	1	1	2017	100.0					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	2017	76.06					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	2017	38.99					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	348	Hungary	4	151	Eastern Europe	Country	19.41221519	47.1651448	HUN	1	1	2017	57.66					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	372	Ireland	4	154	Northern Europe	Country	-7.121425272	53.25274054	IRL	1	1	2017	61.69					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	2017	92.08					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	392	Japan	4	30	Eastern Asia	Country	139.2716103	36.6554539	JPN	1	1	2017	37.5					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	40	Austria	4	155	Western Europe	Country	14.14172472	47.58704857	AUT	1	1	2017	80.44					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	404	Kenya	5	14	Eastern Africa	Country	37.86096816	0.534797278	KEN	1	1	2017	35.5					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	2017	87.29					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	422	Lebanon	4	145	Western Asia	Country	35.89391711	33.92152458	LBN	1	1	2017	50.0					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	426	Lesotho	5	18	Southern Africa	Country	28.25362195	-29.58041814	LSO	1	1	2017	16.67					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	428	Latvia	4	154	Northern Europe	Country	26.42461876	56.64196636	LVA	1	1	2017	64.41					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	438	Liechtenstein	4	155	Western Europe	Country	9.552985019	47.14167005	LIE	1	1	2017	80.0					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	2017	55.39					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	450	Madagascar	5	14	Eastern Africa	Country	46.6982339	-19.38514785	MDG	1	1	2017	90.91					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	2017	94.12					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	2017	79.15					Environment Live		C	Country data	PT	Percentage	G	Global			
EN_H2O_WBAMBQ	Proportion of bodies of water with good ambient water quality (%)	528	Netherlands	4	155	Western Europe	Country	5.331480568	51.86728884	NLD	1	1	2017	52.22					Environment Live		C	Country data	PT	Percentage	G	Global			
