series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	age_code	age_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	1	World	1			Region						Y0T4	under 5 years old	2018	40.0		46.0	34.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	40,063.5	34,043.2	46,083.9
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	143	Central Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	725.3		1.0	345.6		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global			1,440.7
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	145	Western Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	2.0		5.0	980.2		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	2,499.6		5,858.4
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	15	Northern Africa	3	2	Africa	Region						Y0T4	under 5 years old	2018	3.0		6.0	1.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	3,027.2	1,371.5	6,223.0
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	199	Least Developed Countries (LDC)	1			Group						Y0T4	under 5 years old	2018	5.0		7.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	5,731.0	4,163.1	7,857.1
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	202	Sub-Saharan Africa	3	2	Africa	Region						Y0T4	under 5 years old	2018	6.0		7.0	5.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	6,494.4	5,647.1	7,341.8
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	30	Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	5.0		6.0	4.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.	excluding Japan	M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	5,664.7	4,951.5	6,472.7
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	34	Southern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	5.0		9.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	5,501.3	3,316.7	9,049.7
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	35	South-Eastern Asia	3	142	Asia	Region						Y0T4	under 5 years old	2018	4.0		8.0	2.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	4,422.6	2,301.7	8,207.7
SH_STA_OVRWGTN	Children moderately or severely overweight (millions)	419	Latin America and the Caribbean	3	19	Americas	Region						Y0T4	under 5 years old	2018	3.0		4.0	3.0		Source: Joint Child Malnutrition Estimates (2018 Edition), United Nations Children's Fund (UNICEF), World Health Organisation (WHO) and the World Bank Group.		M	Modeled data	NUM_U5_M	Millions of children aged 0-59 months	G	Global	3,973.6	3,507.4	4,439.8
