series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	_T	Both sexes	2014	3.6					 Institut National de Statistique: Base de donnĂŠes de l'EnquĂŞte sur les conditions de vie des mĂŠnages de 2013/2014: Module Gouvernance, paix et sĂŠcuritĂŠ		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	2014	0.1					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	F	Female	2010	9.6					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	Both sexes	2010	11.2					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	M	Male	2010	12.9					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	2009	0.5					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	_T	Both sexes	2010	0.2					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	_T	Both sexes	2013	2.6					Palestinian Central Bureau of Statistics,Perceptions Survey of Individuals on the Prevalence of Corruption in Palestine, 2013		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	_T	Both sexes	2016	2.4					INDEC, Encuesta Nacional de VictimizaciĂłn 2017  en Argentina		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	M	Male	2016	3.3					INDEC, Encuesta Nacional de VictimizaciĂłn 2017  en Argentina		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	F	Female	2016	1.6					INDEC, Encuesta Nacional de VictimizaciĂłn 2017  en Argentina		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	_T	Both sexes	2017	2.5					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	F	Female	2011	9.9					UNODC and Central Statistical Office, Kurdistan Region Statistical Office and Commission of Integrity (2012) Corruption and integrity challenges in the public sector of Iraq		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	_T	Both sexes	2011	11.6					UNODC and Central Statistical Office, Kurdistan Region Statistical Office and Commission of Integrity (2012) Corruption and integrity challenges in the public sector of Iraq		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	368	Iraq	4	145	Western Asia	Country	43.76606267	33.05013795	IRQ	1	1	M	Male	2011	13.3					UNODC and Central Statistical Office, Kurdistan Region Statistical Office and Commission of Integrity (2012) Corruption and integrity challenges in the public sector of Iraq		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	380	Italy	4	39	Southern Europe	Country	12.57022427	42.79917282	ITA	1	1	_T	Both sexes	2016	1.2					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	388	Jamaica	5	29	Caribbean	Country	-77.31068409	18.15616857	JAM	1	1	_T	Both sexes	2009	4.3					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	_T	Both sexes	2012	50.1					UNODC and Islamic Republic of Afghanistan High Office of Oversight and Anti-Corruption (2013) Corruption in Afghanistan: Recent patterns and trends		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	M	Male	2012	53.7					UNODC and Islamic Republic of Afghanistan High Office of Oversight and Anti-Corruption (2013) Corruption in Afghanistan: Recent patterns and trends		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	4	Afghanistan	4	34	Southern Asia	Country	66.02688198	33.83160199	AFG	1	1	F	Female	2012	45.1					UNODC and Islamic Republic of Afghanistan High Office of Oversight and Anti-Corruption (2013) Corruption in Afghanistan: Recent patterns and trends		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	410	Republic of Korea	4	30	Eastern Asia	Country	127.8610254	36.45201023	KOR	1	1	_T	Both sexes	2014	0.03					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	412	Kosovo	4	151	Eastern Europe	Country						M	Male	2010	11.8					UNODC and Prism Research (2011) Corruption in Kosovo: Bribery as experienced by the population		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	412	Kosovo	4	151	Eastern Europe	Country						_T	Both sexes	2010	11.1					UNODC and Prism Research (2011) Corruption in Kosovo: Bribery as experienced by the population		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	412	Kosovo	4	151	Eastern Europe	Country						F	Female	2010	10.3					UNODC and Prism Research (2011) Corruption in Kosovo: Bribery as experienced by the population		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	417	Kyrgyzstan	4	143	Central Asia	Country	74.52324839	41.46204516	KGZ	1	1	_T	Both sexes	2015	14.21					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	440	Lithuania	4	154	Northern Europe	Country	23.90517807	55.33680309	LTU	1	1	_T	Both sexes	2017	11.6					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	F	Female	2013	0.3					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	M	Male	2013	1.0					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	442	Luxembourg	4	155	Western Europe	Country	6.092656563	49.77679538	LUX	1	1	_T	Both sexes	2013	0.6					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	480	Mauritius	5	14	Eastern Africa	Country	57.568022	-20.28581998	MUS	1	1	_T	Both sexes	2014	13.0					National Statistical Office		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	484	Mexico	5	13	Central America	Country	-102.5148166	23.93378032	MEX	1	1	_T	Both sexes	2017	14.6					UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	F	Female	2010	9.0					UNODC and Prism Research (2011) Corruption in Montenegro: Bribery as experienced by the population		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	M	Male	2010	10.4					UNODC and Prism Research (2011) Corruption in Montenegro: Bribery as experienced by the population		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	499	Montenegro	4	39	Southern Europe	Country	19.25214024	42.78717043	MNE	1	1	_T	Both sexes	2010	9.7					UNODC and Prism Research (2011) Corruption in Montenegro: Bribery as experienced by the population		C	Country data	PT	Percentage	G	Global			
IU_COR_BRIB	Prevalence rate of bribery, by sex (%)	504	Morocco	4	15	Northern Africa	Country	-6.281942841	31.8440131	MAR	1	1	_T	Both sexes	2014	32.4					Instance Centrale de PrĂŠvention de la Corruption. 2014 EnquĂŞte Nationale sur la Corruption. 		C	Country data	PT	Percentage	G	Global			
