series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	ISCED11_2	Lower secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	ISCED11_1	Primary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	136	Cayman Islands	5	29	Caribbean	Country	-81.16740559	19.32266656	CYM	0	1	ISCED11_3	Upper secondary	2018	100.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	ISCED11_3	Upper secondary	2015	0.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	ISCED11_1	Primary	2015	0.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	180	Democratic Republic of the Congo	5	17	Middle Africa	Country	23.65496507	-2.877154732	COD	1	1	ISCED11_2	Lower secondary	2015	0.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	ISCED11_1	Primary	2016	4.16667					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	ISCED11_3	Upper secondary	2016	0.0					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	184	Cook Islands	4	61	Polynesia	Country	-159.7711391	-21.22696458	COK	0	1	ISCED11_2	Lower secondary	2016	4.54545					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_2	Lower secondary	2016	61.10582					UIS		C	Country data	PT	Percentage	G	Global			
SE_INF_DSBL	Proportion of schools with access to adapted infrastructure and materials for students with disabilities, by education level (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	ISCED11_3	Upper secondary	2016	60.65141					UIS		C	Country data	PT	Percentage	G	Global			
