series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	F	Female	2011	9.8					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	_T	Both sexes	2014	2.2					United Nations Office on Drugs and Crime (UNODC)	Respondents aged 15 years and older	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	F	Female	2014	3.7					United Nations Office on Drugs and Crime (UNODC)	Respondents aged 15 years and older	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	M	Male	2014	0.5					United Nations Office on Drugs and Crime (UNODC)	Respondents aged 15 years and older	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	F	Female	2008	3.9					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	2009	2.0					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	24	Angola	5	17	Middle Africa	Country	17.57817062	-12.33724746	AGO	1	1	_T	Both sexes	2016	4.8					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	_T	Both sexes	2017	1.2					United Nations Office on Drugs and Crime (UNODC)	"UN-CTS: The item is restricted to ""attempts to force or coerce into sex or other sexual activity"" (Sexual penetration is a separate item). Includes both physical and non-physical sexual assault."	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	F	Female	2017	2.1					United Nations Office on Drugs and Crime (UNODC)	"UN-CTS: The item is restricted to ""attempts to force or coerce into sex or other sexual activity"" (Sexual penetration is a separate item). Includes both physical and non-physical sexual assault."	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	246	Finland	4	154	Northern Europe	Country	23.308447	61.91586738	FIN	1	1	M	Male	2017	0.4					United Nations Office on Drugs and Crime (UNODC)	"UN-CTS: The item is restricted to ""attempts to force or coerce into sex or other sexual activity"" (Sexual penetration is a separate item). Includes both physical and non-physical sexual assault."	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	Both sexes	2017	0.6					United Nations Office on Drugs and Crime (UNODC)	Sexual touching, or forced sex (Including attempts) 18-75 years. 	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	F	Female	2017	1.0					United Nations Office on Drugs and Crime (UNODC)	Sexual touching, or forced sex (Including attempts) 18-75 years. 	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	F	Female	2010	0.04					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	_T	Both sexes	2010	0.02					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	_T	Both sexes	2010	6.5					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	F	Female	2006	4.3					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	M	Male	2006	0.05					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	_T	Both sexes	2006	2.3					United Nations Office on Drugs and Crime (UNODC)	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_VOV_SEXL	Proportion of population subjected to sexual violence in the previous 12 months, by sex (%)	352	Iceland	4	154	Northern Europe	Country	-19.02116966	64.79134763	ISL	1	1	_T	Both sexes	2017	2.5					United Nations Office on Drugs and Crime (UNODC)	"""Sexual assault"" means individuals who were grabed, touched or assaulted for sexual reasons against their will, include also incidents of rape (sexual penetration)"	_X	Data nature not available	PT	Percentage	G	Global			
