series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	sex_code	sex_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	_T	Both sexes	2014	45.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Both sexes	2017	43.1					UNODC	Since 2013: new methodology, considering reporting of 5 types of robbery or theft (of the last event)	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	M	Male	2017	39.2					UNODC	Since 2013: new methodology, considering reporting of 5 types of robbery or theft (of the last event)	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	F	Female	2017	46.0					UNODC	Since 2013: new methodology, considering reporting of 5 types of robbery or theft (of the last event)	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	170	Colombia	5	5	South America	Country	-73.07446751	3.888209046	COL	1	1	_T	Both sexes	2016	25.8					UNODC	Reporting rate for robbery with violence 	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	188	Costa Rica	5	13	Central America	Country	-84.19712782	9.970998683	CRI	1	1	_T	Both sexes	2010	27.7					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	191	Croatia	4	39	Southern Europe	Country	17.95874553	45.45172212	HRV	1	1	_T	Both sexes	2010	61.2					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	203	Czechia	4	151	Eastern Europe	Country	15.33151382	49.73913871	CZE	1	1	_T	Both sexes	2013	41.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	208	Denmark	4	154	Northern Europe	Country	9.326571283	56.03829721	DNK	1	1	_T	Both sexes	2014	77.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	218	Ecuador	5	5	South America	Country	-78.37005241	-1.447785891	ECU	1	1	_T	Both sexes	2011	15.68					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	233	Estonia	4	154	Northern Europe	Country	25.84093481	58.68487172	EST	1	1	_T	Both sexes	2009	19.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	250	France	4	155	Western Europe	Country	2.457288129	46.62660861	FRA	1	1	_T	Both sexes	2017	49.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	268	Georgia	4	145	Western Asia	Country	43.3713615	42.04813028	GEO	1	1	_T	Both sexes	2010	57.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	275	State of Palestine	4	145	Western Asia	Country	35.25694122	31.94347933	PSE	0	1	_T	Both sexes	2016	59.4					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	276	Germany	4	155	Western Europe	Country	10.3806066	51.08862743	DEU	1	1	_T	Both sexes	2012	30.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	32	Argentina	5	5	South America	Country	-65.14563274	-35.19446255	ARG	1	1	_T	Both sexes	2016	42.7					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	328	Guyana	5	5	South America	Country	-58.97322037	4.788012784	GUY	1	1	_T	Both sexes	2017	25.0					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	344	China, Hong Kong Special Administrative Region	4	30	Eastern Asia	Country	114.0266445	22.41749934	HKG	0	1	_T	Both sexes	2006	18.7					UNODC	UN-CTS = United Nations Survey of Crime Trends and Criminal Justice Operations	_X	Data nature not available	PT	Percentage	G	Global			
