series	seriesDescription	geoAreaCode	geoAreaName	level	parentCode	parentName	type	X	Y	ISO3	UN_Member	Country_Profile	educationLevel_code	educationLevel_desc	typeOfSkill_code	typeOfSkill_desc	year	value	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	nature_code	nature_desc	units_code	units_desc	reportingType_code	reportingType_desc	value_detail	lowerBound_detail	upperBound_detail
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2011	0.80442					PIRLS 2011		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	0.43001					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.46792					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	100	Bulgaria	4	151	Eastern Europe	Country	25.23763153	42.75731323	BGR	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.81394					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2014	0.81967					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	108	Burundi	5	14	Eastern Africa	Country	29.89080992	-3.366387428	BDI	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	0.98637					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	0.60507					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	12	Algeria	4	15	Northern Africa	Country	2.678164227	28.15940032	DZA	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.48916					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	0.21691					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	120	Cameroon	5	17	Middle Africa	Country	12.7419827	5.692387031	CMR	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2014	0.28124					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	0.86115					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.82467					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2012	0.82343					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	124	Canada	4	21	Northern America	Country	-101.6575058	57.72360191	CAN	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	0.86579					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	144	Sri Lanka	4	34	Southern Asia	Country	80.70489654	7.614693343	LKA	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	2012	0.83656					Skills Towards Employability and Productivity (STEP) of World Bank		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2014	0.6028					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	148	Chad	5	17	Middle Africa	Country	18.66618401	15.36279341	TCD	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2014	0.49408					PASEC 2014		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	0.62357					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_1	Primary	SKILL_READ	Skill: Minimum proficiency in reading	2013	0.95279					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_1	Primary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2013	0.96828					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.53139					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_READ	Skill: Minimum proficiency in reading	2013	0.97032					LLECE 2013		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	ISCED11A_0_G23	Grades 2/3	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.74628					TIMSS 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Total or not breakdown	SKILL_NMRCY	Numeracy	2015	0.45541					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	152	Chile	5	5	South America	Country	-71.23029019	-35.2652885	CHL	1	1	_T	Total or not breakdown	SKILL_LTRCY	Literacy	2015	0.56893					Programme for the International Assessment of Adult Competencies (PIAAC)		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_2	Lower secondary	SKILL_READ	Skill: Minimum proficiency in reading	2015	0.60708					PISA 2015		C	Country data	RO	Ratio	G	Global			
SE_TOT_SESPI	Low to high socio-economic parity status index for achievement (ratio)	156	China	4	30	Eastern Asia	Country	104.1403375	32.30955217	CHN	1	1	ISCED11_2	Lower secondary	SKILL_MATH	Skill: Minimum proficiency in mathematics	2015	0.71359					PISA 2015		C	Country data	RO	Ratio	G	Global			
