series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	19.0	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	16.1	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	5.6	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	5.8	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	21.1	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	5.5	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	5.2	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	5.7	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2015.0	5.3	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Reference group coverage: Total | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	643	Russian Federation	2016.0	18.3	Float					ILOSTAT - LFS - Labour force survey	['Type of difficulties: Nonstandard type of difficulties | Level of difficulties: Nonstandard level of difficulties | Minimum duration of disability: Nonstandard minimum duration of disability | Data reference period: Annual or annual average | Geographical coverage: Total national | Population coverage: Total population | Age coverage - minimum age: 15 years old | Age coverage - maximum age: 72 years old;']	C	PERCENT	BOTHSEX	PD	G
