series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2000.0	491.3	Float					Evaluacion antropometrica nutricional de los menores de cinco años, para comparacion internacional. Venezuela 2000. Caracas: Instituto Nacional de Nutrition, 2001(and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2001.0	491.4	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2002.0	502.3	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2003.0	507.0	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2004.0	491.6	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2005.0	467.6	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2006.0	470.8	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2007.0	455.7	Float					Sistema de vigilancia alimentaria y nutricional Venezuela 2007. Caracas, Venezuela: Instituto Nacional de Nutrición, 2009 (y análisis adicional).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2008.0	428.1	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
SH_STA_STUNTN	Children moderately or severely stunted (millions)	862	Venezuela (Bolivarian Republic of)	2009.0	394.1	Float					Ficha técnica: Evaluación antropométrica nutricional en menores de 5 años según criterios internacionales. Caracas, Venezuela: Gobierno Bolivariano de Venezuela, Ministerio del Poder Popular para la Salud, INN, 2012 (and additional analysis).	['Converted estimates']	CA	NUM_TH	<5Y	G
