series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	23.75	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	FEMALE	45-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	19.58333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	25	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	9.16667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	16.66667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	9.58333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	12.5	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	MALE	45-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	6.66667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	13.75	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	10.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	12.08333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	22.5	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	22.5	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	16.25	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	10	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	MALE	45-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	23.75	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	6.25	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	20.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	10.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	6.66667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	17.5	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	17.91667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	22.08333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	FEMALE	45-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	16.66667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	27.91667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	FEMALE	45-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	15.83333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	RURAL	MALE	45-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	4.58333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	14.16667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	URBAN	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	8.33333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2000.0	20.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	12.63875	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	9.16667	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	18.26375	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	11.38875	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	23.125	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	7.77792	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	14.23625	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	8.75	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	6.66667	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	18.68042	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	3.47208	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	20.48625	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	21.31958	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	24.58333	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	7.63875	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	15.90292	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	16.04167	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	11.04167	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	URBAN	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	14.72208	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	21.52792	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	13.54167	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	19.51375	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	12.56958	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	19.30542	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	6.66667	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	22.70833	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	8.68042	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	17.43042	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	10.20833	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	11.52792	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	RURAL	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	642	Romania	2012.0	10	Float					INSSE based on Time Use of the Romanians - 2012	['']	C	PERCENT	ALLAREA	MALE	45-54	G
