series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2003.0	75.6	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2003.0	69.3	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2003.0	82.7	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2004.0	75.0	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2004.0	69.0	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2004.0	81.6	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2010.0	71.7	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised']	C	PERCENT	MALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2010.0	76.1	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised']	C	PERCENT	BOTHSEX	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2010.0	81.1	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised']	C	PERCENT	FEMALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2011.0	70.5	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2011.0	80.2	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2011.0	74.9	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2012.0	77.2	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	BOTHSEX	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2012.0	72.6	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	MALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2012.0	82.4	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	FEMALE	G
SL_ISV_IFRM	Proportion of informal employment in non-agriculture employment, by sex (ILO harmonized estimates) (%)	320	Guatemala	2013.0	75.0	Float					ILOSTAT - LFS - Monthly Employment and Income Survey	['Repository: ILO-STATISTICS - Micro data processing;Break in series: Methodology revised']	C	PERCENT	BOTHSEX	G
