series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.5575	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.60625	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.71792	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	65+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	1.62792	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	1.73542	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.92542	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.98208	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	2.66167	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	6.02917	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	1.45417	Float					Office for National Statistics based on United Kingdom Time Use Survey, 2000	['Travel related to unpaid care work is not included.']	C	PERCENT	15+	ALLAREA	MALE	G
