series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2000.0	4.9	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2000.0	9	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2000.0	0.3	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2001.0	0.4	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2001.0	9.4	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2001.0	5.2	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2002.0	4.6	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2002.0	8.3	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2002.0	0.4	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2003.0	0.5	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2003.0	8	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2003.0	4.5	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2004.0	4.2	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2004.0	7.6	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2004.0	0.4	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2005.0	0.6	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	203	Czechia	2005.0	6.4	Float					ILOSTAT - ADM - Administrative data from Czech Social Security Administration	['Coverage of occupational injuries: Reported injuries | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
