series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	10.9	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	21.5	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	6.9	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	1.9	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	19.7	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	6.3	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	24.3	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	6.6	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	26.5	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	10.1	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	18	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2003.0	4.1	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	380	Italy	2009.0	16.9	Float					Italian National Institute of Statistics (Istat) based on National Time Use Survey	['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
