series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Name of international institution	Reporting Type
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	72.14286	Float					WTO Annual Report 2015	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	WTO	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	77.92208	Float					African Development Bank Group Annual Report 2000	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	AFDB	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	69.49153	Float					Asian Development Bank Annual Report 2000	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	ADB	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	74.7191	Float					IMF Annual Report 2000	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	IMF	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	75.27473	Float					The World Bank Annual Report 2000: Financial Statement and Appendixes to the Annual Report	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	IBRD	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	58.69565	Float					Inter-American Development Bank Annual Report 2000	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	IABD	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	62.96296	Float					Report of the Economic and Social Council for 2000 (A/55/3/Rev.1)	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	ECOSOC	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	74.60317	Float					UN General Assembly website http://www.un.org/en/member-states/index.html	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	UNGA	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	74.85714	Float					IFC 2000 Annual Report Volume 2	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	IFC	G
SG_INT_MBRDEV	Proportion of members of developing countries in international organizations, by organization (%)	515	Developing regions	2000.0	53.33333	Float					Report of the Security Council (A/55/2)	"['There is no established convention for the designation of ""developed"" and ""developing"" countries or areas in the United Nations system. In common practice, Japan in Asia, Canada and the United States in northern America, Australia and New Zealand in Oceania, and Europe are considered ""developed"" regions or areas. Until a definition of developing countries is agreed, data under this indicator provisionally aggregates all countries located in ""developing regions"" for the purposes of monitoring ""developing countries"".']"	G	PERCENT	UNSC	G
