series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2007.0	65.6	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2008.0	60.5	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2009.0	68.4	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2010.0	58	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2011.0	66	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2012.0	56	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2013.0	68	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2014.0	60.9	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2015.0	61.9	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
VC_PRR_ROBB	Police reporting rate for robbery, by sex (%)	840	United States of America	2016.0	54	Float					UNODC	[' 2016 data are not comparable.']	NA	PERCENT	BOTHSEX	G
