series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	1.25	Float					INSSE based on National Time Use Study	['']	C	PERCENT	10+	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float					INSSE based on National Time Use Study	['']	C	PERCENT	45-64	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	2.5	Float					INSSE based on National Time Use Study	['']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float					INSSE based on National Time Use Study	['']	C	PERCENT	65+	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float					INSSE based on National Time Use Study	['']	C	PERCENT	65+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float					INSSE based on National Time Use Study	['']	C	PERCENT	65+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	1.25	Float					INSSE based on National Time Use Study	['']	C	PERCENT	10+	URBAN	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	10+	URBAN	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0	Float					INSSE based on National Time Use Study	['']	C	PERCENT	45-64	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	45-64	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	2.91667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.83333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.83333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	25-44	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	3.33333	Float					INSSE based on National Time Use Study	['']	C	PERCENT	25-44	RURAL	FEMALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	0.41667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	10+	RURAL	MALE	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	642	Romania	2000.0	1.66667	Float					INSSE based on National Time Use Study	['']	C	PERCENT	10+	RURAL	FEMALE	G
