series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2000.0	92.08923	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2001.0	92.13055	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2002.0	92.16497	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2003.0	92.20166	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2004.0	92.24309	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2004.0	92.36711	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2005.0	92.42828	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2005.0	92.28846	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2006.0	92.4422	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2006.0	92.31841	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2007.0	92.30409	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2007.0	92.47892	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2008.0	92.52809	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2008.0	92.31841	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2009.0	92.30721	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2009.0	92.56399	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2010.0	92.59327	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2010.0	92.31032	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2011.0	95.2658	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2011.0	92.32649	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2011.0	92.62777	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2012.0	92.64573	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2012.0	92.32573	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2012.0	95.24892	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2013.0	95.50942	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2013.0	92.65974	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2013.0	93.32143	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2014.0	95.76239	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2014.0	92.991	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2014.0	93.9961	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2015.0	94.66505	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2015.0	93.32987	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2015.0	96.01859	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2016.0	96.27281	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2016.0	95.32927	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2016.0	93.65821	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2017.0	93.79972	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2017.0	96.40608	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_ELEC	Schools with access to electricity, by education level (%)	223	Eastern Asia (excluding Japan and China)	2017.0	95.43922	Float					UIS	['']	E	PERCENT	LOWSEC	G
