series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.68208	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	URBAN	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.90792	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.53	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	1.03583	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	3.79125	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	3.10542	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	1.41	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	8.14792	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	1.63375	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	1.64042	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	RURAL	MALE	55-64	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	0.87042	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	RURAL	MALE	15-24	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	1.80542	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	URBAN	MALE	15+	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	7.12917	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	URBAN	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.72083	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	URBAN	MALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	9.37	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	RURAL	FEMALE	25-44	G
SL_DOM_TSPDCW	Proportion of time spent on unpaid care work, by sex, age and location (%)	242	Fiji	2016.0	2.00583	Float					Fiji Bureau of Statistics based on Employment and Unemployment Survey 2015-16	['']	C	PERCENT	RURAL	MALE	15+	G
