series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Reporting Type
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2002.0	2.3	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2002.0	13.5	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2002.0	5.1	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2004.0	2.5	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2004.0	5.7	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2004.0	11.9	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2006.0	3.6	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2007.0	2	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2007.0	7.1	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2008.0	3.8	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2009.0	8.4	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2009.0	1.7	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2011.0	1.7	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2012.0	1	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2012.0	3.4	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2013.0	0.6	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2014.0	0.3	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	URBAN	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2014.0	1.6	Float					World Development Indicators database, World Bank	['']	CA	PERCENT	RURAL	G
SI_POV_NAHC	Proportion of population living below the national poverty line (%)	458	Malaysia	2015.0	0.4	Float					World Development Indicators database, World Bank	['Source: Department of Statistics Malaysia. Poverty line is absolute. Government estimate.']	CA	PERCENT	ALLAREA	G
