series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Freq	Reporting Type
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2000.0	11.1	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2001.0	10.7	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2002.0	9.9	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2003.0	8.4	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2004.0	9.2	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2005.0	9.6	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2006.0	8.6	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2007.0	7.9	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2008.0	6.4	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2009.0	6	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2010.0	4.7	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2011.0	4.1	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2012.0	3.5	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
SH_STA_TRAF	Death rate due to road traffic injuries (per 100,000 population)	372	Ireland	2013.0	4.1	Float					Global Status Report on Road Safety 2015 ( Data come from different sources police data, Ministry of health and Ministry of transport, studies and Survey)	[]	CA	PER_100000_POP	ANNUAL	G
