series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2009.0	3.1	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2009.0	3.9	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2009.0	2.4	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2010.0	2.4	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2010.0	2.9	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2010.0	3.4	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2011.0	2.7	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2011.0	3.2	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2011.0	2.3	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2012.0	2.5	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2012.0	3.5	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2012.0	3.0	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2013.0	2.7	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2013.0	2.2	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2013.0	3.2	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2014.0	2.5	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2014.0	2.0	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	FEMALE	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2014.0	2.3	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2015.0	2.1	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	BOTHSEX	G
VC_VOV_PHYL	Proportion of population subjected to physical violence in the previous 12 months, by sex (%)	36	Australia	2015.0	2.3	Float					United Nations Office on Drugs and Crime (UNODC)	['UN-CTS. Data relate to 12 months prior to interview. For this survey, physical assault is defined as an act of physical force or violence by a person against another person. It includes: being pushed, grabbed, shoved, slapped, kicked, bitten, choked, shot, burnt, being hit with something such as a bat, being dragged or hit deliberately by a vehicle. Includes all acts of physical force or violence regardless of severity or injury. Excluding attempts.']	NA	PERCENT	MALE	G
