series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2000.0	4150	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2000.0	3719	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2000.0	4378	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2001.0	4767	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2001.0	2656	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2001.0	3789	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2002.0	3663	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2002.0	2516	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2002.0	4680	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2003.0	4341	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2003.0	2500	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2003.0	3483	Float					ILOSTAT - ADM-IR - Insurance records	['Coverage of occupational injuries: Compensated injuries | Reference group coverage: Insured persons']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2009.0	4687.29	Float					ILOSTAT - ADM - Administrative records of the Office for Economic and Social Statistics in the Ministry of Labour	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Data reference period: End of the year']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2009.0	5633.23	Float					ILOSTAT - ADM - Administrative records of the Office for Economic and Social Statistics in the Ministry of Labour	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Data reference period: End of the year']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2009.0	3486.98	Float					ILOSTAT - ADM - Administrative records of the Office for Economic and Social Statistics in the Ministry of Labour	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Data reference period: End of the year']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2010.0	3791.69	Float					ILOSTAT - ADM - Administrative records of the Office for Economic and Social Statistics in the Ministry of Labour	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Data reference period: End of the year']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2010.0	5733.09	Float					ILOSTAT - ADM - Administrative records of the Office for Economic and Social Statistics in the Ministry of Labour	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Data reference period: End of the year']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	558	Nicaragua	2010.0	4890.53	Float					ILOSTAT - ADM - Administrative records of the Office for Economic and Social Statistics in the Ministry of Labour	['Coverage of occupational injuries: Reported injuries | Type of cases of occupational injuries: Including cases of occupational disease | Data reference period: End of the year']	C	PER_100000_EMP	BOTHSEX	_T	G
