series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2000.0	28.46342	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2001.0	27.87754	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2002.0	26.78123	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2003.0	24.65258	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2004.0	23.80356	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2005.0	24.05492	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2006.0	23.62552	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2007.0	22.29623	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2008.0	21.36775	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2009.0	20.75867	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2010.0	21.20872	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2011.0	20.81701	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2012.0	21.17936	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2013.0	20.99353	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2014.0	21.26727	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2015.0	22.60487	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2016.0	22.19026	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	19	Americas	2017.0	21.48416	Float					UNCTADstat	['Excluding Guadeloupe, Martinique.']	CA	PERCENT
