series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2005.0	4.61	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2005- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2006.0	3.96	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2006- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2007.0	2.64	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2007- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2008.0	3.67	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2008- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2009.0	3.97	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2009- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2010.0	3.67	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2010- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2011.0	3.54	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2011- World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2012.0	2.17	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2012 - World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2013.0	2.6	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2013 - World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2014.0	2.84	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2014 - World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2015.0	4.71	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2015 - World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
SH_XPD_EARN10	Proportion of population with large household expenditures on health (greater than 10%) as a share of total household expenditure or income (%)	417	Kyrgyzstan	2016.0	3.47	Float					Kyrgyz Republic - Kyrgyz Integrated Household Survey 2016 - World Bank ECAPOV serie; Key indicator of the 2019 global report on Global Monitoring Report on Financial Protection in Health 2019. Geneva: World Health Organization and International Bank for Reconstruction and Development The World Bank; 2019, available at https://www.who.int/health_financing/topics/financial-protection/en/ and http://datatopics.worldbank.org/universal-health-coverage/	['']	E	PERCENT	G
