series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Disability status	Reporting Type
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	7.3	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	7.5	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	11.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	8.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	6.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	9.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	7.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	6.1	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2006.0	9.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	12.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	10.3	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	9.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	12.5	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	10.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	8.1	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	10.1	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	8.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2009.0	9.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Unemployment definition: Two criteria (not in employment and seeking) | Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	7.2	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	5.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	8.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	7.1	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	6.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	8.6	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	5.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	8.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2011.0	7.1	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	_T	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2013.0	6.5	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PWD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2013.0	4.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	MALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2013.0	7.1	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	FEMALE	PD	G
SL_TLF_UEMDIS	Unemployment rate, by sex and disability (%)	152	Chile	2013.0	5.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Short term indicators of the labour market | Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 15 years old | Age coverage - maximum age: None;']	C	PERCENT	BOTHSEX	PD	G
