series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2000.0	8.45	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2001.0	6.18	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2005.0	6.8	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2005.0	3.1	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2005.0	6.2	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2006.0	7.5	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2006.0	1.2	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2006.0	8.8	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2007.0	1.7	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2007.0	6.3	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2007.0	7.4	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Reported injuries | Data reference period: Noncalendar year | Per 100,000 persons insured']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	716	Zimbabwe	2011.0	3.1	Float					ILOSTAT - ADM-IR - Records of the National Social Security	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Cases of occupational injury | Time period for occurrence of death: Deaths occurring within 1 year | Data reference period: End of the year']	C	PER_100000_EMP	FEMALE	_T	G
