series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Reporting Type	Age
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	1.68	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	3.06	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	3.77	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	2.11	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	6.72	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	5.31	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	7.87	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	1.73	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	2.84	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	4.83	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	1.88	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	5.78	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2000.0	3.41	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	3.49	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	6.03	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	1.96	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	5.04	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	2.96	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	1.65	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	<15Y
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	8.20	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	5.54	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	BOTHSEX	G	15-24
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	7.01	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	15-49
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	2.21	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	50+
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	3.86	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	FEMALE	G	ALLAGE
SH_HIV_INCD	Number of new HIV infections per 1,000 uninfected population, by sex and age (per 1,000 uninfected population)	800	Uganda	2001.0	3.11	Float					UNAIDS	['']	E	PER_1000_UNINFECTED_POP	MALE	G	ALLAGE
