series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2009.0	0.8	Float					ILOSTAT - ADM-LIR - Qatar Statistics Authority	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | ']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2009.0	12.3	Float					ILOSTAT - ADM-LIR - Qatar Statistics Authority	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | ']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2009.0	11.1	Float					ILOSTAT - ADM-LIR - Qatar Statistics Authority	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | ']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2011.0	8.9	Float					ILOSTAT - LFS - Labor force sample survey	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: No minimum period of absence | Data reference period: September']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2011.0	10	Float					ILOSTAT - LFS - Labor force sample survey	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: No minimum period of absence | Data reference period: September']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2011.0	0.7	Float					ILOSTAT - LFS - Labor force sample survey	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: No minimum period of absence | Data reference period: September']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2012.0	6.1	Float					ILOSTAT - LFS - Labor force sample survey	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: No minimum period of absence | Data reference period: September']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2012.0	0.6	Float					ILOSTAT - LFS - Labor force sample survey	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: No minimum period of absence | Data reference period: September']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2012.0	5.4	Float					ILOSTAT - LFS - Labor force sample survey	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: No minimum period of absence | Data reference period: September']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_INJUR	Non-fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	634	Qatar	2013.0	3.6	Float					ILOSTAT - ADM-LIR - Qatar Statistics Authority	['Coverage of occupational injuries: Compensated injuries | Type of cases of occupational injuries: Excluding injuries not resulting in some degree of disability | Minimum period of absence from work: Non standard minimum period of absence from work | Institutional sector coverage: Private sector only | Reference group coverage: employed workers']	C	PER_100000_EMP	BOTHSEX	_T	G
