series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Migratory status	Reporting Type
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2000.0	4	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2001.0	3	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2001.0	0	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2001.0	5	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2002.0	0	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2002.0	6	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2002.0	10	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2003.0	11	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2003.0	6	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2003.0	0.3	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2004.0	0	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2004.0	16	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2004.0	8	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2005.0	1	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	FEMALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2005.0	11	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	MALE	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2005.0	6	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
SL_EMP_FTLINJUR	Fatal occupational injuries among employees, by sex and migrant status (per 100,000 employees)	31	Azerbaijan	2006.0	8	Float					ILOSTAT - ADM-LIR - Labour inspectorate records	['Coverage of occupational injuries: Reported injuries']	C	PER_100000_EMP	BOTHSEX	_T	G
