series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	17.15208	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	10+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	10.33875	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	11.15	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	7.64917	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	17.76167	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	10.65167	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	15+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	17.48125	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	25-44	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	8.76375	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	25-44	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	18.335	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	45-54	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	12.59917	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	45-54	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	21.90208	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	55-64	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	13.17958	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	55-64	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	13.7075	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	25-44	URBAN	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	5.22875	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	25-44	URBAN	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	498	Republic of Moldova	2012.0	15.415	Float					National Bureau of Statistics, Republic of Moldova based on Time use survey	['Unpaid domestic work might include small amount of time spent on production of goods for own final use. Travel related to unpaid domestic work is not included.']	C	PERCENT	45-54	URBAN	FEMALE	G
