series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2000.0	34.41942	Float					Encuesta demografica y de salud familiar 2000. Demographic and Health Surveys. Lima, Peru and Calverton, Maryland, USA: Instituto Nacional de Estadistica e Informacion y ORC Macro, 2001 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2005.0	31.07016	Float					Peru, encuesta demografica y de salud familiar. Informe principal: ENDES continua 2004-2006.  Demographic and Health Surveys. Lima, Peru: INEI, USAID and ORC Macro, 2007 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2008.0	23.21732	Float					Encuesta demografica y de salud familiar. Informe principal: ENDES continua 2007-2008.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2009 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2009.0	17.67736	Float					Encuesta demografica y de salud familiar - ENDES continua 2009.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2010 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2010.0	20.77393	Float					Encuesta demografica y de salud familiar - ENDES continua 2010.  Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2011 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2011.0	11.18695	Float					Encuesta demografica y de salud familiar - ENDES continua 2011. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2012 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2012.0	19.24155	Float					Encuesta demografica y de salud familiar - ENDES continua 2012. Demographic and Health Surveys. Lima, Peru: INEI, USAID y ORC Macro, 2013 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2013.0	12.87798	Float					Encuesta demografica y de salud familiar – ENDES continua 2013 Nacional y Departmental. Demographic and Health Surveys. Lima, Peru: INEI, 2013 (and additional analysis)	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2014.0	18.1201	Float					Encuesta demografica y de salud familiar - ENDES continua 2014. Demographic and Health Surveys. Lima, Peru: INEI,2015 (and additional analysis)	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2015.0	18.60076	Float					Encuesta Demográfica y de Salud Familiar-ENDES 2015 Nacional y Departamental (and additional analysis)	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2016.0	18.37113	Float					Perú Encuesta Demografica y de salud Familiar 2016: nacional y regional, 2017 (and additional analysis)	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	604	Peru	2017.0	15.67954	Float					Encuesta Demográfica y de Salud Familiar-ENDES 2017 Nacional y Departamental (and additional analysis)	['']	CA	NUM_U5_M	<5Y	G
