series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2000.0	0.37958	Float					UNCTADstat	['Estimate based on BPM5. Excluding Mayotte, Réunion, South Sudan.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2001.0	0.38977	Float					UNCTADstat	['Estimate based on BPM5. Excluding Mayotte, Réunion, South Sudan.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2002.0	0.37146	Float					UNCTADstat	['Estimate based on BPM5. Excluding Mayotte, Réunion, South Sudan.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2003.0	0.32987	Float					UNCTADstat	['Estimate based on BPM5. Excluding Mayotte, Réunion, South Sudan.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2004.0	0.32057	Float					UNCTADstat	['Estimate based on BPM5. Excluding Mayotte, Réunion, South Sudan.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2005.0	0.33621	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2006.0	0.33118	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2007.0	0.34442	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2008.0	0.36896	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2009.0	0.40185	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2010.0	0.42874	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2011.0	0.48496	Float					UNCTADstat	['Excluding Mayotte, Réunion, South Sudan.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2012.0	0.55784	Float					UNCTADstat	['Excluding Mayotte, Réunion.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2013.0	0.55057	Float					UNCTADstat	['Excluding Mayotte, Réunion.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2014.0	0.54278	Float					UNCTADstat	['Excluding Mayotte, Réunion.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2015.0	0.56136	Float					UNCTADstat	['Excluding Mayotte, Réunion.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2016.0	0.52291	Float					UNCTADstat	['Excluding Mayotte, Réunion.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	14	Eastern Africa	2017.0	0.49894	Float					UNCTADstat	['Excluding Mayotte, Réunion.']	CA	PERCENT
