series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Reporting Type
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2004.0	20.11675	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	URBAN	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2004.0	3.72948	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	RURAL	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2004.0	9.41979	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	ALLAREA	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2005.0	3.72948	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	RURAL	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2005.0	9.49534	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	ALLAREA	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2005.0	20.11675	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	URBAN	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2006.0	3.72948	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	RURAL	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2006.0	9.57137	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	ALLAREA	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2006.0	20.11675	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	URBAN	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2007.0	9.6479	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	ALLAREA	G
SH_SAN_HNDWSH	Proportion of population with basic handwashing facilities on premises, by urban/rural (%)	768	Togo	2007.0	3.72948	Float					WHO/UNICEF Joint Monitoring Programme for Water Supply, Sanitation and Hygiene (2019)	['']	E	PERCENT	RURAL	G
