series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2001.0	0.74488	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2002.0	0.72471	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2003.0	0.76048	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2004.0	0.77137	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2005.0	0.57562	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2006.0	0.56211	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2007.0	0.56681	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2008.0	0.63052	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2009.0	0.5508	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2010.0	0.65948	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2011.0	0.60898	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2012.0	0.60392	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2013.0	0.65598	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2014.0	0.6409	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2015.0	0.58955	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2016.0	0.58126	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
AG_PRD_AGVAS	Agriculture value added share of GDP (%)	826	United Kingdom of Great Britain and Northern Ireland	2017.0	0.59424	Float					FAO Questionnaire. UNSD national account estimates.	['Central Government']	C	PERCENT	G
