series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2000.0	0.73836	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2001.0	0.78348	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2002.0	0.79496	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2003.0	0.74172	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2004.0	0.79293	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2005.0	0.83164	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2006.0	0.82428	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2007.0	0.92341	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2008.0	1.05258	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2009.0	1.25025	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2010.0	1.15892	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2011.0	1.0407	Float					UNCTADstat	['Including South Sudan. ']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2012.0	1.18176	Float					UNCTADstat	['']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2013.0	1.20215	Float					UNCTADstat	['']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2014.0	1.18041	Float					UNCTADstat	['']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2015.0	1.17355	Float					UNCTADstat	['']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2016.0	1.12828	Float					UNCTADstat	['']	CA	PERCENT
TX_IMP_GBMRCH	Developing countries’ and least developed countries’ share of global merchandise imports (%)	15	Northern Africa	2017.0	1.07891	Float					UNCTADstat	['']	CA	PERCENT
