series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Reporting Type	Quantile
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2008.0	52.02119	Float					Ministerio de Economia y Finanzas (MEF)	['Encuesta de Niveles de Vida']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2008.0	79.04132	Float					Ministerio de Economia y Finanzas (MEF)	['Encuesta de Niveles de Vida']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2009.0	82.64439	Float					Instituto Nacional de Estadistica y Censos	['Encuesta de Hogares']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2009.0	51.79345	Float					Instituto Nacional de Estadistica y Censos	['Encuesta de Hogares']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2010.0	51.93946	Float					Instituto Nacional de Estadistica y Censos - Contraloria General de Republica de Panama	['Encuesta de Mercado Laboral']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2010.0	83.45539	Float					Instituto Nacional de Estadistica y Censos - Contraloria General de Republica de Panama	['Encuesta de Mercado Laboral']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2011.0	79.32606	Float					Instituto Nacional de Estadistica y Censo	['Encuesta de Mercado Laboral']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2011.0	48.3964	Float					Instituto Nacional de Estadistica y Censo	['Encuesta de Mercado Laboral']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2012.0	52.36625	Float					Instituto Nacional de Estadistica y Censos 	['Encuesta de Mercado Laboral']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2012.0	84.53037	Float					Instituto Nacional de Estadistica y Censos 	['Encuesta de Mercado Laboral']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2013.0	84.66241	Float					Instituto Nacional de Estadistica y Censos 	['Encuesta de Mercado Laboral']	CA	PERCENT	G	Q1
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2013.0	53.94054	Float					Instituto Nacional de Estadistica y Censos 	['Encuesta de Mercado Laboral']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2014.0	51.11661	Float					Instituto Nacional de Estadistica y Censos 	['Encuesta de Mercado Laboral']	CA	PERCENT	G	_T
SI_COV_SOCAST	[World Bank] Proportion of population covered by social assistance programs (%)	591	Panama	2014.0	80.97655	Float					Instituto Nacional de Estadistica y Censos 	['Encuesta de Mercado Laboral']	CA	PERCENT	G	Q1
