series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Sex	Reporting Type
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2000.0	17.6	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2000.0	30.6	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2000.0	24.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2003.0	14.0	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2003.0	27.3	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2003.0	20.5	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2006.0	19.9	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2006.0	14.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2006.0	25.4	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2009.0	18.7	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2009.0	27.7	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2009.0	23.2	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2010.0	17.3	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2010.0	11.7	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2010.0	6.7	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2011.0	6.7	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2011.0	11.7	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2011.0	17.2	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2012.0	11.7	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2012.0	16.8	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2012.0	7.2	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2013.0	16.2	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2013.0	11.8	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2013.0	7.6	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2014.0	16.6	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2014.0	12.3	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	BOTHSEX	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2014.0	8.4	Float					ILOSTAT - LFS - National Employment Survey	['Data reference period: Fourth quarter']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2015.0	14.2	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	MALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2015.0	21.5	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	FEMALE	G
SL_TLF_NEET	Proportion of youth not in education, employment or training, by sex and age (%)	152	Chile	2015.0	17.8	Float					ILOSTAT - HS - National Survey on Socio-Economic Conditions	['Repository: ILO-STATISTICS - Micro data processing']	C	PERCENT	15-24	BOTHSEX	G
