series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Sex	Education level	Reporting Type	Type of skill
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	40	Float					National Learning Assessment (NLA): National Assessment; Grade 6 (-1); Minimum proficiency level: A	['']	C	PERCENT	BOTHSEX	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	35	Float					National Learning Assessment (NLA): National Assessment; Grade 6 (-1); Minimum proficiency level: A	['']	C	PERCENT	FEMALE	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	51	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	BOTHSEX	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	44	Float					National Learning Assessment (NLA): National Assessment; Grade 6 (-1); Minimum proficiency level: A	['']	C	PERCENT	MALE	PRIMAR	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	44	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	MALE	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	51	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	FEMALE	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	29.3	Float					National Learning Assessment (NLA): National Assessment; Grade 6 (-1); Minimum proficiency level: A	['']	C	PERCENT	BOTHSEX	PRIMAR	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	55	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	BOTHSEX	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	59	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	MALE	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2012.0	60	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	FEMALE	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2013.0	48.1	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	BOTHSEX	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2013.0	44.6	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	MALE	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2013.0	51.6	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	FEMALE	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2013.0	85.4	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	FEMALE	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2013.0	66.9	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	MALE	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2013.0	75.6	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: A	['']	C	PERCENT	BOTHSEX	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2015.0	86	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: 65% and above	['']	C	PERCENT	FEMALE	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2015.0	76	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: 65% and above	['']	C	PERCENT	MALE	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2015.0	81	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: 65% and above	['']	C	PERCENT	BOTHSEX	GRAD23	G	SKILL_READ
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2015.0	50	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: 65% and above	['']	C	PERCENT	BOTHSEX	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2015.0	44	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: 65% and above	['']	C	PERCENT	MALE	GRAD23	G	SKILL_MATH
SE_TOT_PRFL	Proportion of children and young people achieving a minimum proficiency level in reading and mathematics (%)	212	Dominica	2015.0	57	Float					National Learning Assessment (NLA): National Assessment; Grade 4 (+1); Minimum proficiency level: 65% and above	['']	C	PERCENT	FEMALE	GRAD23	G	SKILL_MATH
