series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2000.0	2.58869	Float					UNCTADstat	['Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands, Timor-Leste.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2001.0	2.66947	Float					UNCTADstat	['Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands, Timor-Leste.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2002.0	2.68539	Float					UNCTADstat	['Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands, Timor-Leste.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2003.0	2.72876	Float					UNCTADstat	['Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2004.0	2.74174	Float					UNCTADstat	['Estimate based on BPM5. Excluding Puerto Rico, United States Virgin Islands.']	E	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2005.0	2.76258	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2006.0	2.87957	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2007.0	2.78846	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2008.0	2.88648	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2009.0	2.97683	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2010.0	3.24124	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2011.0	3.42932	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2012.0	3.66525	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2013.0	3.79351	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2014.0	3.82941	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2015.0	3.99097	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2016.0	3.88345	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
TX_IMP_GBSVR	Developing countries’ and least developed countries’ share of global services imports (%)	722	Small island developing States (SIDS)	2017.0	3.8515	Float					UNCTADstat	['Excluding Puerto Rico, United States Virgin Islands.']	CA	PERCENT
