series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Education level	Reporting Type
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2000.0	95.60733	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2001.0	95.63027	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2002.0	95.64939	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2003.0	95.66976	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2004.0	95.69276	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2004.0	94.47551	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2005.0	94.51979	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2005.0	95.71796	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2006.0	95.73459	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2006.0	94.52986	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2007.0	94.55644	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2007.0	95.72664	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2008.0	95.73459	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2008.0	94.59203	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2009.0	94.61801	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2009.0	95.72837	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2010.0	95.7301	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2010.0	94.6392	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2011.0	94.66417	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2011.0	95.73907	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2012.0	95.74217	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2012.0	94.67718	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2013.0	94.68375	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2013.0	95.75247	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2014.0	95.76203	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2014.0	94.69086	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2015.0	94.69406	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2015.0	95.77731	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2015.0	93.27989	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2016.0	93.26139	Float					UIS	['']	E	PERCENT	UPPSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2016.0	95.78709	Float					UIS	['']	E	PERCENT	PRIMAR	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2016.0	94.69281	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2017.0	94.73314	Float					UIS	['']	E	PERCENT	LOWSEC	G
SE_ACC_SANI	Schools with access to access to single-sex basic sanitation, by education level (%)	223	Eastern Asia (excluding Japan and China)	2017.0	95.82656	Float					UIS	['']	E	PERCENT	PRIMAR	G
