series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Reporting Type
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2000.0	443.63173	Float					Multiple indicator cluster survey Viet Nam, 2000. New York: UNICEF, 2004. Standard tables (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2002.0	583.26764	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2003.0	718.05679	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2004.0	756.14323	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2005.0	723.32203	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2006.0	691.88635	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2007.0	717.9682	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2008.0	693.45804	Float					Annual national nutrition monitoring. Nutrition Surveillance Department. Hanoi, Vietnam: National Institute of Nutrition, 2009 (and additional analysis).	['Surveillance data - weighted']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2010.0	516.69689	Float					General nutrition survey 2009-2010. Hanoi, Viet Nam: Medical Publishing House, 2010.	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2011.0	325.74738	Float					Viet Nam multiple indicator cluster survey 2011 (MICS), final report. Ha Noi, Viet Nam, 2011 (and additional analysis).	['']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2013.0	503.57789	Float					Nutrition surveillance profiles 2013. Hanoi, Viet Nam, 2014.	['Surveillance data (updated report 13/5/2014)']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2014.0	523.9502	Float					Nutrition surveillance profiles 2014. Hanoi, Viet Nam, 2016.	['Surveillance data (updated report 11/1/2014)']	CA	NUM_U5_M	<5Y	G
SH_STA_WASTEN	Children moderately or severely wasted (millions)	704	Viet Nam	2015.0	496.1831	Float					Nutrition surveillance profiles 2015. Hanoi, Viet Nam, 2017.	['']	CA	NUM_U5_M	<5Y	G
