series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Location	Sex	Age	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	13.88875	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	16.94458	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	2.22208	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	3.61125	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	17.43042	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	1.59708	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	12.98625	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	1.875	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	1.94458	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	13.68042	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	3.33333	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	1.18042	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	11.52792	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	25-34	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	17.98625	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	35-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	1.52792	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	35-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2001.0	1.45833	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	25-34	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	10.41667	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	25-34	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	1.59708	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	25-34	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	13.61125	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	2.22208	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	15+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	16.52792	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	35-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	2.98625	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	1.11125	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	15-24	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	4.23625	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	14.16667	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	65+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	1.73625	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	35-44	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	13.05542	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	2.22208	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	10+	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	17.91667	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	1.73625	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	16.94458	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2006.0	2.36125	Float					Ministry of Internal Affairs and Communications (MIC) based on Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2011.0	17.22208	Float					Ministry of Internal Affairs and Communications (MIC) based on 2011 Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2011.0	2.56958	Float					Ministry of Internal Affairs and Communications (MIC) based on 2011 Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	55-64	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2011.0	17.01375	Float					Ministry of Internal Affairs and Communications (MIC) based on 2011 Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	FEMALE	45-54	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	392	Japan	2011.0	2.08333	Float					Ministry of Internal Affairs and Communications (MIC) based on 2011 Survey on Time Use and Leisure Activities	['']	C	PERCENT	ALLAREA	MALE	45-54	G
