series	seriesDescription	geoAreaCode	geoAreaName	timePeriodStart	value	valueType	time_detail	upperBound	lowerBound	basePeriod	source	footnotes	Nature	Units	Age	Location	Sex	Reporting Type
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2003.0	1.25	Float					Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	['Travel related to unpaid domestic work is not included.']	CA	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2003.0	5.83333	Float					Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	['Travel related to unpaid domestic work is not included.']	CA	PERCENT	10+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2008.0	6.66667	Float					Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	['Travel related to unpaid domestic work is not included.']	CA	PERCENT	10+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2008.0	0.83333	Float					Calculated by UNSD based on available country data from the Lao Expenditure and consumption survey to apply ICATUS.	['Travel related to unpaid domestic work is not included.']	CA	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2013.0	7.08333	Float					Calculated by UNSD based on available country data from the Lao expenditure and consumption survey 2012/13 to apply ICATUS.	['Travel related to unpaid domestic work is not included.']	CA	PERCENT	10+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2013.0	1.66667	Float					Calculated by UNSD based on available country data from the Lao expenditure and consumption survey 2012/13 to apply ICATUS.	['Travel related to unpaid domestic work is not included.']	CA	PERCENT	10+	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2017.0	5.49167	Float					Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017	['Question OPW12 was considered in calculation']	C	PERCENT	15-24	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2017.0	4.08375	Float					Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017	['Question OPW12 was considered in calculation']	C	PERCENT	15-24	ALLAREA	MALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2017.0	5.4725	Float					Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017	['Question OPW12 was considered in calculation']	C	PERCENT	15+	ALLAREA	FEMALE	G
SL_DOM_TSPDDC	Proportion of time spent on unpaid domestic chores, by sex, age and location (%)	418	Lao People's Democratic Republic	2017.0	4.17917	Float					Lao Statistics Bureau based on Labor force survey in Lao PDR- 2017	['Question OPW12 was considered in calculation']	C	PERCENT	15+	ALLAREA	MALE	G
